,Unnamed: 0,Unnamed: 0.1,titleId,nom,star_point,star_person,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9,comment10,comment1e,comment2e,comment3e,comment4e,comment5e,comment6e,comment7e,comment8e,comment9e,comment10e
97,34009,34009,713055,2,5.96,22334,이건 그림체가 독특한게 아니고 그림을 못그리는건데... 무슨 팔척귀신을 그려놨냐... 그리고 조선인들은 죄다 극화첸데 일본인들은 미화 오질나게 해놨네ㅋㅋㅋㅋ,조선인들이랑 일본인들이랑 묘사가 너무 극단적으로 차이나는거 아니에요? 조선인들은 다 뭐 우락부락에 코주부에 턱주가리에 피부색 천차만별에 일본인들은 다 흰 피부에 날카롭고 8등신에?????? 뭐임 이게?,"지금 작화가 문제가 아닌거 같은데..두 명의 등장인물이 시작한 배경이 산골인데다 계속 한국말 써서 어느 나라 사람인지도 모르겠음. 심지어 의상도 시대고증 엿먹으라 해서 난 타임워프한 건줄 알았음ㅋㅋㅋㅋㅋㅋㅋ일본인이면 일본에서 건너오는 장면을 넣으시던가, 글자색을 달리해주시던가 하는 건 어떨까요. 개그씬 재미 없어서 다 넘겼는데 쓸데없는 개그씬보다 좀..인물이나 배경 설명하는 데 신경 쓰시는 편이 나을 거 같네요. 그림체 작화, 물타기 떠나서 좀 불친절하고 재미없어요.
프롤로그 보고 기대했는데.....ㄸㄹ",아 일본 감찰사가 조선에 호랑이 잡으러 온거구나 일본인이라는 말이 없어서 뭔소린가함,그림체 이런걸 떠나서 조선 사람들의 시선이 날카롭다는걸 저렇게 표현한다고?;;,"뭐가 설정상 어쩔 수 없어야
일인하고 한인하고 그림체부터가
일인은 8등심 미남미녀고 한인은 저채도 극화체에
우락부락하게 그려놨구만
그림실력도 문제인데 사람표현을 저렇게 한다는게
문제삼을만 한데?",아직 지켜봐야할듯십지만 솔직히 작붕은 커버가 안되네요,옛날 조선 때만 해도 우리나라 표범도 있고 호랑이도 있었다 그랬는데 망할 일본 놈들이 다...,일제강점기인데..? 왜 이렇게 표현됐지?,인물들 얼굴 표정 개그씬으로 넘어가거나 하나같이 작붕인데... 표정 연습이나 비례 연습 좀더 하셔야할듯,False,False,False,False,False,False,False,False,False,True
98,21576,21576,552960,176,5.97,14828,더 고자,역시 네이버 초대고자,우.와.정.말.재.밌.다.,"또 진행도 별로없고 내용도 없고
컷낭비도 심하고 재미는 떨어지고 별점도 떨어지고",배댓이 되고싶다 이건 명령이 아닌 부탁이야,the gay more,"작가님 진심으로 휴재 조금만하시면 안될까요?

자신 만화 정주행 해보시고 댓글을 읽어보고 문제점을 파악해서 돌아와주세요...

평점 높았을때와 평점낮을때를 비교를 해보세요...

그리고 조금더 좋은 작품 기대할께요~ 힘내세요 작가님!!",요약: 일이 끝남 잠 끝 실화냐?,더 성모 머,"여러분 실망하지 말아요.
아직 주인공은 자지 않았지만 검은 화면이 나타났습니다...",True,True,True,False,False,True,True,False,False,False
99,19785,19785,318995,383,5.98,32999,뜬금없는.. 전개..? 딘은 뭔데 박무봉 스킬 견딤?,대부분의 만화의 좃노잼의 원인은 개 같잖은 놈이 밸런스를 붕괴시키기 때문이다 루피가 폭시같은 찌끄래기한테 피떡이 된다든가 이치고가 사신도 아닌 좀쌘 인간한테 피떡이된다든가 라이제르가 되도않는 기계한테 맨날  피토한다든가... 지금의 딘처럼 갑자기 튀어나온 듣보한테 진모리가 시간뺃긴다든가... 쫌...,역대 최고의 더식스? ㅋㅋㅋㅋㅋㅋ 현 더식스중에 한대위 유미라 박일표 셋만가도 우르르 쓸릴것들이???,"딘 버틸때 츠츠츳 거린것보면 딘양팔에있는거 용포고
설마하니 딘이 진태진 환생? 

그럼 첨부터 딘이 리뉴얼 따라하고서도 멀쩡한것이 설명이되긴하는데 용포가 딘한테붙어있는건 진모리가 할아버지 지키지못했다는것때문에 지키고싶었다는 마음을
용포가 시행하고있는걸지도?","박무봉 캐릭터가 전혀 일관적이지 못하다.
 광역 공격으로 주변을 아작내고, 또 소수의 희생을 당연하게 여겨온 인물이 이제와서 인명피해는 안된다??

본래 박무봉 캐릭터 유지할 생각이면 그 와중에 진모리 배때지 뚫고 소수의 희생으로 마왕을 제거했다고 좋아했어야지 ㅡㅡ","갓오하 독자들 만큼 여론이 순식간에 뒤바뀌는 독자들도 없을 듯ㅋㅋㅋ

용제형이 대단한건가ㅋㅋㅋㅋ",전개 약간좀 이상한데..,ㅋㅋㅋㅋ진짜 웃긴게 진모리 가족만 구하면 되 란게 한화 전인데 이제는 박무봉만 죽이면 된다네?,제천대성 인거 까발려 졌는데 단아한을 지키려면 당연히 박무봉을 처단 해야지 박무봉이 진모리 가족을 가만히 놥두겠냐? 또 박무봉 때문에 자기 할아버지가 죽었는데 니 같으면 오른팔만 회수하고 가냐? 당근 목까지 따고 갈려하지,팔 날라간데다가 오딘한테 쳐맞고 진모리 옆에 있어서 방심한 상태로 노쇠한 진태진을 17년 모은 힘이랑 지 목숨까지 바쳐서 겨우 죽인 박무진 = 그 진태진과 나봉침 상태로 팔 한 쪽 쓰면서 페이즈 1 상태로 양학한 1천계 신 오딘과 동급으로 추정되는 1천계 신 여럿을 몇 분만에 양학하고 신들의 주인 사탄까지 쳐바른 제천대성...??? 더 식스가 왜 갑자기 이렇게 스케일 크다는 듯이 나오는지.. ㅎㅎ,False,False,True,False,False,True,True,True,False,False
100,28338,28338,726467,13,5.99,8040,좋은 엄마가 되기 전에 엄마가 알아야 할듯,부모님은 진짜 영문도모른채 손자생긴거네,엄마아빠나 남친은 알아아지 적어도..;;,와..결국 출산했네,누가 40화에 애 낳는다 함,좋은엄마 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ말도안돼는소리하고있네,"40화에 애낳는다고 말한 사람 여기 등판했어요 하도 댓글들이 답답하다 답답하다 이러길래

 나중에 보라고 태국기준으로 애낳는화인 40화라 말했죠 

참고로 태국 3화짜리 분량이 한국1회 분량입니다  

 ","진짜 부모님 가슴 찢어지겠다. 자기 딸이 오랜만에 만났는데 자식이 있으면, 그것도 미혼모에다가 사위 될 사람도 이 사실을 모른다면.. 딸이 얼마나 힘들었을까 생각하시게 된다면 억장 무너지실 듯한데...",채홍: 이런 사람이 내 엄마라니! 너무 절망적이잖아! 으아앙!,아니 그래서 애아빠는???,True,False,False,False,False,True,False,True,False,False
101,28673,28673,721462,22,6.0,4111,걍 한달있다보자고 그러던가 해서 여주 살 쫙 빼고 나타나서 만나고 해피엔딩하면 안되나...,쿠키 구운거 아깝다 난 여기서 하차.. ㅋㅋㅋ,여주계정찾은거같은데요..? 않그럼 류시퍼랑 연락 어케보냄?,근데 진짜 이 그림체로 성공 안한게 이상한거야. 진짜 그림체 작가님 딴 글 작가님 찾아가세요 제발 당신이 성공할수 있는 길이에요. BL해도 성공 할거고 그냥 로맨스만 해도 성공할거고 제대로 된 글 작가 찾아가세요 제발 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ. 이 글 제발 배댓 만들어주세요 작가님 이거 꼭 봐야 되요.,이것도 나중에 '나만 재밌나?'라는 베댓 뜨겠지...어휴..,아니 그냥 인스타 디엠으로 말해ㅠㅠㅜㅜㅠ 저번에 엘베에서 만난 그여자자가 본인라고ㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜ답답해 뒤지겠네ㅠㅠㅠㅜㅜㅜㅜㅜㅠㅜㅠㅠ,무엇보다 여주가 루시퍼를 왜 만나려는지 1도 이해안감.,"아 여주야 제발 그놈의 은색 구두좀 벗으라고
니가 신데렐라냐",발암이다.,여주 살빼고 다시만나자 여주야 그냥 튀어야지 그걸 왜말해..발암물질이냉,True,False,False,True,False,False,False,False,False,False
102,11991,11991,626907,249,6.01,41376,기안아. 너도 니만화가 이제 감당이 안되지?,"다음주 나혼자산다예상 

박나래: 아이고오..우리 기안회원님이 또 엄청 욕을 먹고 있으시대요 
이시언: 아니또왜? 너또 뭐 늑대그렸어? 
박나래: 아니 그게 아니구~ 저기저 아무튼..본업에 충실이좀..해야 
기안84: (멋적은웃음) 아 요즘 증말 미치겠어요 
박나래: 그럼 이자리를 빌어서 사과 한말씀 하세요 독자님들 한테 
기안84: (멋적은웃음) 아하..이거참..으째뜬 실망을 안겨드려 죄송하고..요 우기명은 이제 보내줘야 될것 같습니다 조만간 저 완결 낼테니까 조금만 이해해주세요 아하참..",어이없어서 웃음이 나오네 ㅋㅋㅋㅋㅋ,"패션왕 늑대 나왔을 때도 욕한마디안하고 묵묵히
봤다.. 늑대나온건 그래도 웃기기라도 하지
이번건 너무 심했다 진짜 개연성이 하나도 없어
걍 될놈될? 이걸 말하고싶은 의도인가?",스토리 이런식으로 대충 전개하면서 웹툰 연재할거면 아예 연예인을 하세요..... 진짜 너무 성의 없는거 아님??,아니 전현무랑 한혜진이 헤어졋는데 기안형이 왜 이러지???,우기명이라는 캐릭터은 연속성이라는게 없다. 작가가 살면서 느낀 다양한 감정을 시간적인 순서에 상관없이 우기명 하나에 죄다 우겨넣다 보니까 어쩔 때는 엄청나게 철들고 멋있는 사람이 되어있다가 다시 엄청나게 찌질해져있다가를 반복한다. 흔히 말하는 캐붕의 대표적인 예인데 우기명을 이해하려고하기 보다는 작가가 싸이월드 일기를 만화로 표현하는구나 정도로 생각하고 이 웹툰을 보면 보다 편하게 이해할 수 있다.,"늑대때부터 묵묵히 봐왔습니다

원호 살아난걸 어떻게 풀어나가나 보려고 쿠키까지 썼는데

이젠 알거같네요

기안에게 더이상 웹툰이 1순위가 아니라는걸

그냥 빨리 마무리짓고 

관심많이 받는 나혼자산다에 집중하세요

근데 이건 알아두세요

하나를 보면 열을 안다고

웹툰을 이런식으로 마무리지으면 연예인생활도 이거랑 다를거 없을겁니다
","복학왕의 장점이라 불리던 리얼리티.
그 리얼리티를 추구하다가 아이러니하게도 복학왕은 리얼리티를 잃었다.","나혼자산다 촬영들어가며 인기받기 시작하고 수입이 늘어나니 직원들뽑아서 기안주식회사 차리면서부터 초심잃기 시작하더니 개판오분전이네.. 당신이 직접 그린 만화에서 표현했듯이 될놈될입니다. 뭘해도 되는자 뭘해도 안되는자.
본업을 이딴식으로 대충하는걸 봐선 뭘해도 잘될일 없어보이네요
패션왕부터 쭉 다 봐왔는데 이젠 쿠키굽고 하는일은 없겠네요.
너무 갑자기 승승장구 하다보면 뭐가 진짜고 뭐가 가짜인지 헷갈릴때가 많다던데 정신차리시길..
확 떳다가 훅 떨어져서 후회말고 본업부터 충실하십쇼 ",False,False,False,False,False,False,False,False,True,False
103,7238,7238,119874,1395,6.02,10162,어떻게 엘까지 사랑하겠어 재산을 사랑하는거지,가이린 결국은 엘 죽을때까지 존버한거였네ㅋㅋㅋㅋㄱㅋ,그래서 그동안의 실버퀵 스토리는 대체 무슨 의미가 있던거임?,ㅋㅋㅋㅋ잡퀑다이크랑 가이린이 뭔가 되게 교훈적인 말을 하는게 왤케 같잖냐. 다이크는 지로처럼 노력을 한 것도 아니고 시술받고 자존감회복. 가이린은 복수하겠다 해놓고 고산이 치워줄때까지 아무것도 안하다가 유산개이득 이러고있고ㅋㅋㅋㅋㅋ 결국 이 웹툰은 개연성 다 떠나보내고  운이 전부다로 끝난 웹툰.,스토리가 뭔가... 그냥 지나가버리는게 많다는 느낌... 옛날엔 뭔가 고농축 양파즙이었는데 지금은 양파 퀄리티 자체는 그대로라도 물에 희석해서 먹는 느낌...,다이크편 300화 넘게 써서 만들어진 다이크의 신념이 노예처럼 살지 않고 운명을 개척하겠다는 거 였는데 이래버리면.. 다이크 편이 뭐가 돼요?,"그리고 부품으로 그냥 사는거라고? 어차피 다 부품으로 살아가고, 단지 역할과 크기만 다른건데 난 대체불가능한 부품이니까 만족한다고? 아니 왜 결론이 이따위야 ㅋㅋ",계속 킹년뒤 킹년뒤하다가 야엘로드 엔딩까지 가겠다야 ㅋㅋㅋㅋ,그래서 테이한텐 뭐라고 한거야? 머리뒤 시스템 이름 사용에 관한 라이센스 허락이라도 받은건가,이따위로 그릴거면 그냥 100년뒤 다죽은거 그리고 끝내라,True,True,False,False,False,False,False,True,False,False
104,21529,21529,552960,129,6.06,27658,아니 반장 나만 보기 싫음?,그냥 반장좀 그만 나왓으면,아나 반장 제발 평범하게 살게 해주셈 작가님아 겁나게 짜증나네 ㅡㅡ,난 반장 나오면 그 화는 별로라서 좀 별로다,난 반장이 어비스에 들어올려는게 너무 얄밉고 싫음 나만그런가?,"반장 이쯤이면 민폐수준인것 같은데.. 한지한이 반장을 위험하게 한것도 아니고, 심지어 구해주고 쩔해주고 템까지 줬더니 하는 말이 더 강해지고 싶다.. 한마디로 더 쩔해줘 라는 말 아닌가요? 지한이가 쩔을 해주면 반장으로부터 지한이가 얻는건 뭔데요? 꼭 사람이 타산적으로만 움직일 필요는 없지만, 아무리 봐도 지금 지한이는 이타적이다 못해 암걸리기 직전까지 가고있는것 같은데.. 그래서 반장 나오면서 오늘 스토리가 뭔지? 강해지게해줘- 살기를 감지하였습니다-반장 부들부들.. 1주동안 진행된게...?","권시연 - 쿨하고 멋진여캐

환성아 - 천연에 지켜주고싶은 여캐

세영이누나 - 몸매좋은 든든한 누님

로리선생님 - 합법로리

선일이 -  더 게이 머

반장 - 버스타면서 눈치없는 암덩어리",진짜 진행안하려고 별걸 다 내놓네 하,나만 싫은게 아니였구낭,노잼,False,False,False,False,False,False,True,False,False,False
105,19309,19309,641253,171,6.06,115366,"제일 불쌍한 사람
1.결제한 독자
2.새로오픈한 당구장 사장님",마무리인데 외모지상주의 마무리인줄은 몰랐네,환불서명 1/5000000,"박형석-카피
바스코-무에타이
이진성-복싱
홍재열-시스테마
이태성-주짓수
박지호-장풍",ㅋㅋㅋㅋㅋㅋㅋㅋ자기들이 일주일 못참고 결제해놓고선 환불드립치냨ㅋㅋㅋㅋㅋ 작가님 진ㅉ 스트레스받겠다...,난 뭐때문에 결제를했는가......,이게 과연 대포통장의 결말인가 태준작가님이 실수한거길 바랍니다,작가님 쉴드가 불가능 하네요..,설마 또 이상황에서 순발력으로 창문잡고 올라가는 말도 안되는 피지컬 순발력 보이시는건 아니겠죠??,"단 한번도 별점 1점을 준적이 없는데, 이번건 별점 1점 드렸습니다. 항상 어떤 에피소드 '마무리'이면 상황이 종결되고, 뒤에 cookie까지 달렸던걸로 기억해요.
 그런데 만일 이걸로 정말 마무리 된거면, 태준 작가님이 실수를 하지 않으신거라면, 정말 실망이네요.",False,True,False,False,False,False,False,False,True,False
106,27963,27963,710639,144,6.1,16514,이쯤되면 작가님들이 오수 욕먹는거 일부러 즐기는 수준 ㄷㄷ;,보배가 행복했음 좋겠다. 오수는 그냥 솔로가 딱이야,평점 역대급이얔ㅋㅋㅋㅋㅋ,"작가님..댓글 좀 읽으시고 반영해주시면 안되나요..?
독자들이 스토리를 바꾸라고한것도 아니고요 진행이라도 빠르게 해주셨으면 좋겠어요..
항상 똑같은 내용 반복에 제대로 풀리는 내용도 없다보니 답답하고 재미가없어요.. 처음엔 정말 재밌게봤는데 뒤로갈수록 이렇게 재미없고 답답해지다니...
이제 쿠키 안씁니다~ 웹툰을 읽고 보라고 만드는건데 독자 생각좀 해주세요 제발 좀 스토리 구상할때 읽는 독자좀 생각해주세요~",왜 스토리가 계속 산으로 가는 느낌이지.. 진전이 없다.,맨날 친구들이랑 비교하면서 불공평하대.. 원래 살 안찌고 잘찌는 체질이 있으니 불공평하다 치고 다이어트는 처음 하는 것도 아닌데 살 뺀다는 애가 식이요법 한다는게 제대로 먹지도 않고 운동하는거.. 기가 찬다ㅋㅋㅋ 여태까지 뭘 배운건지 진짜.. 처음이랑 다를게 없는 스토리.. 살 빼고 못빼고는 상관 없지만 100화가 훨씬 넘는 분량임에도 불구하고 오수의 성장은 보이지도 않음.. 맨날 이번엔 제대로 할거야 빼애액 거리기만 하고 ㅋㅋㅋㅋㅋㅋㅋ 말이라도 말든지 혼자 결심하고 빼든지 눈치가 없는 것도 아니면서 민호가 자기한테 관심 1도 없는거 알텐데 그저 키 크고 잘생겼다고 지치지도 않고 노오력중.. 애초에 너랑 맞지 않는 취미를 어거지 써가며 따라간다쳐도 뭐가 달라질까.. 노력은 가상하다만 안될건 안되는거지.. 지훈이한테는 양심이 있다면 절대로 연락같은거 하지 말고 혼자 살았음 해.. 차피 니 주변 사람들은 다 너 신격화하며 좋아하잖아 ㅎ,보배입장에서 소름돋겠다; 친구가 자기한테 저렇게까지 경쟁심갖고있으면ㅠㅠ 진짜 싫을듯,평점 2.5점 실환가요...내일은 또 어떻게 평점이 나올진 모르겠지만 지금은 대박이네요...,오수가 착하고 저세계에서 애들한테 신임을 많이 받는 캐릭터라는건 알겠어요 근데 솔직히 노아 과거편때 말고는 오수가 좋은 사람이라는거를 직접적으로 보여준 화가 없고 그냥 등장인물들 말로 오수는 너무 착해 오수 좋아 이런식으로 때우기만 하니까 독자들이 진짜 오수가 좋은애라는게 공감도 안가고 등장인물들이 오수 맹신하는게 이상하게 느껴져요.. 어느순간부터 스토리도 제자리고.. 같은 내용 몇주째 보는 느낌.. ,1점줬는데 평점이 오르는경우는뭐냐,False,True,True,False,False,False,True,False,True,False
107,14487,14487,635174,211,6.1,242,댓글마저도 재미가없어져버린...,처음으로 모든 댓글에 좋아요를 눌러줬다.," 너무하시네요 참신한소재까지는 좋았지만 아무리그래도 반복되는 소량분량과 복붙 실망스럽기그지 없습니다 보통 다른웹툰보면 야소와 싸우는 장면까지라던가 싸우다 위기기생기거나 이런 장면까지는 나왔어야죠 이젠 챙겨볼생각하는게 아까울지경이에요 악플로읽지마시고 가슴으로 새겨서 피드백해 다시 다른작품으로 돌아오시길
",만화를 뒤집어 놓어셨다,똥싸고싶다,"진짜로 파쿠르, 해킹, 전자망 소재와 메타인간, 인공지능-로봇, 씬커 대립구도 설정까지 너무 좋은 작가의 기획인데 이게 제대로 디테일하고 다이나믹하게 연출 전개되었다면 길이 남을 매니아들이 넘쳐나는 대작이었을 것이다 미국-한국식이 섞인 작풍까지 좋았구만 이중에 하나라도 제대로 살려냈으면 수작은 됐을텐데 전부 이도저도 아닌 채로 망했네",작가 얼굴에 대OOO트,이쯤되면 그냥 조기완결하는게 여러모로 훨씬 나을듯...,"3분 컵라면 조리법

1. 라면을 개봉한다
2. 스프랑 건더기를 뜯어서 컵라면 용기에 넣는데
3. 물을 넣는다
4. 3분을 기다린다 (•tip 겁나 짧은 분량인 씬커를 본다)
5.끝

그만큼 분량이 짧다는거","베댓가고싶다
",False,True,False,True,True,False,True,False,True,True
108,31070,31070,557676,276,6.11,8752,"작가님 솔직히 말해봐요 
어떻게 풀어나가야 할지 모르겠죠?",지은의 독백을 보면 차라리 저기서 죽었다면 조금이나마 편해질수 있었겠지... 의도는 아니겠지만 은주가 지은이에게 몇배는 더한 고통을 안겨준 꼴이 돼버림,"요즘들어 내용 진짜 재밌긴한데 동영상(리벤지포르노)때문에 힘든애한테 또 동영상 유포라는 트라우마를 덧붙이는 작가님 너무 잔인함
심지어 뉴스까지",고아에 아싸에 거지에 리벤지포르노에 안좋은건 다 모아놓은 캐릭터,"지은이 소식을 뉴스로 접했다는건 동태넘 한번도 지은이 근황에 신경을 안썼다는거네? ㅋㅋㅋㅋㅋ
생명의 은인한테 할짓이냐 이게? 지은이가 왠만한 다이서도 아니고 미오마냥 거의 최약체 다이서였는데",이제 은주가 저 뉴스나 댓글들 보고 지은이가 어떤 상황인지 이해하고 조금의 죄책감이나 깨닫는 것이 있으면 좋겠음,작가야 사람이라면 지은이는 좀 구제해줘라. 이런 캐릭터를 등장시켰으면 적어도 무슨 생각이 있을거라 믿어본다. 영상 찍은놈이랑 우연찮게 다시 만나 피의복수를 한다던지 뭐 그린거 있잖냐...,살고싶은 욕구가 누구보다 강해보였지만 속으론 그냥 죽어서 편해지는게 낫겠다라고 생각해왔던거네 흑,"지은이는 심지어 돈까지 없어요 ㅜㅜ 지난화 보시면 아시겠지만 대부업체? 통해서 돈까지 빌린듯한 장면이 있습니다. 알바 못하니까 병원비,생활비 감당 못하지.. 원조해줄 가족도 없는듯 
미오나 은주는 넉넉하게 살았던거에 비해 가난하기까지 한 지은이가 너무 비참해보이네여","208화쯤인가 동태가 지은이에게 다시 예전처럼 돌아가자며 파티를 제안했는데 예전 행복을 조금씩 되찾아가는 동태에 비해 w정작 지은이는 끝없이 나락으로 떨어지고 말아버렸네ㅋㅋ 
마스크 없다고 바들바들 떠는거 봐 ㄷㄷ",False,False,False,True,False,True,False,True,False,False
109,31109,31109,557676,315,6.11,2084,아니 그러니까 혐태 저놈은 은주나 지은누나일 수도 있다는걸 알면서 공격중이라는 거지? ㅋㅋㅋㅋㅋ,재앙이 뭐래는거야..? 이미 근본부터 찐따인놈이 그대로 전학 간다고 인싸생활 할 수 있을것처럼 입터네 ㅋㅋㅋㅋ 여친 살린다고 친구 은인 다 죽이려는 내츄럴찐따가 할 소리??,동태가 너무싫어요 정상인가요?,"혐태가 은주, 지은, 대웅 인 걸 눈치챘으면 만약애 잡아서 대웅이면 족칠거고 은주나 지은이면 어쩔 건데 만약에 암가 사이코키내시스 했는데 최악의 경우로 지은이 맞으면 이 만화 끝남 ㅋㅋ","이제와서 동재앙이 지은주까지 건드는거 뭐 새삼스럽게 생각할 필요 있었나요 
은주 죽이겠다고 선전포고 이미 했었고 지은이한텐 대놓고 멱살잡고 적대적으로 대했었음. 물론 은혜는 하나도 안갚은 채로 말이죠",저 클로킹 다이서가 은주나 지은일지도 모르는데 일단 노빠꾸로 지르는거봐라 동재앙 새기 ㅋㅋㅋㅋ,아직도 동재앙 쉴드치는 혐쉴더들때문에 팩트 오지게 박고 간다) 동태가 사이코키네시스를 날리고 클로킹이 대웅인지 은주인지 지은인지 고민하기 전부터 이미 전화기 너머로 은주지은의 대화가 오고갔었음. 고로 전화 너머로 들리는 소리가 동태에겐 전달되지 못했다는뜻. 전화통화 이후에도 동태가 누구인지 고민한걸 보면 누구인지 모르고 키네시스 쏘면서 추격하고 있는게 맞음. 애초에 피아식별 못한채로 키네시스 쏜것부터가 지은주던 누구던 죽이려 했다는게 팩트. 물론 동재앙 포장하는 작가라면 담주에 억지전개 할 가능성 높음.,혐태주제에 킹갓대웅을 죽일 수 있을리가 없자너,대웅아 지면 안된다 ㅜㅜ,"다이스는 결국 경쟁을 야기하고 살아남야하는 룰인데
그속에서 많은이들이 변절해왔음
결국 1등이 되어야만 본인의 욕망을 실현시킬수 있으니
하지만 뚝심있게 소신을 지켜나가는 은주야 말로
진국이고 퀸인듯...
애초에 은주위주의 전개가 많았어야
교훈과 공감대를 같이잡았을텐데
개찐따를 주인공으로 세웠으니
이젠 아무도 동태를 공감하지못함",True,False,False,False,False,True,False,True,False,True
110,21552,21552,552960,152,6.12,17920,"이의있오! 반장을 죽여버리시오!

신: 좋다.",지한 : 반장!! 내가 준 힘 때문에 고생 했지?  도로 가져갈께!!!,"네 소원이 무엇이냐? 
하고 하느님이 물으시면

나는 서슴치않고 내소원은
반장의 죽음이요
라고 대답항것이다.

그다음 소원은
무엇이냐하면,

나는또
반장의죽음이요
라고 할것이다.

또 그다음 소원이 
무엇이냐 하는
세번째 질문에는

나는 더욱더 소리 높여
반장의 죽음이오 
라 대답할것이다





          더 게이머 독자","독자:독자들이 이렇게 힘들게 반장을 싫어하는데 왜 보상이 없는거지

신:그렇군 잘가라 반장","정주행 해봤는데 끊는 포인트나 상황설명도 적절치 못하고 한지한 주변의 여자들과 확실한 노선이나 다른 스펙트럼없이 똑같이 질투하고 바보같고 좋아하고...세어보면 로리스승님, 선일이 사촌누나, 환성아,반장, 권시연 이렇게 5명인데 하나같이 한지한을 좋아하는데 이렇다 할만한것도 없도 왜 러브라인을 이렇게 미미하게 스토리랑 별 연관성 없이 넣으시는지 이해가 안가네요 스토리랑 연관성이 있다고 하시는 분들 그럼 3부가 지나가는 이시점에서 초반이랑 진전이 하나도 없는건 어떻게 설명하실건가요? 연애 전선을 넣으시려면 재미있게 해주셨으면 하네요 그리고 선일이도 나올때마다 한지한에게 걱정된다며 화내는데 그것도 늘 같은 패턴이라 재미가 없어요 재미없으면 안보면 된다 하신다면 그래서 안보려구요 댓글을 남기는 이유는 작가님께서 보시고 적용하실 수 있었으면 좋겠어요 독자들이 오랫동안 왜 별점을 저렇게 주었는지 좀더 고민을 하셔야 할 필요가 있다고 다시한번 말씀드리고 싶네요","반장이 꼭죽는다고 안나오는게아니라
대미궁시대에 관련이안되게해준것이니까
이제는 평범하게 연관안되게 살면서
안나올수도 있다고 생각합니다.
(제의견일뿐)",근데 이건 시ㅡㅂ 그냥 반장이 나오는걸 떠나서 재미가 ㅈ도없잖아; 내용이 이게 뭐냐,"아크 컴퍼니가 반장을 대미궁시대에서 제외했습니다.

이는 반장의 능력을 빼앗는 것이며

지난 화에 반장이 소외감을 느낀다는 떡밥이 있으니

다음 화에 반장은 일반인이 되면서 자동으로 웹툰에서 제외됩니다.

개꾸울~~ 모두 소리 질러!!",그런데 저것에 모순이 있는게 A라는 사람과 B라는 사람이 있다고 치면 A는 자신이 성공하기 위해 노력하고 B는 A를 실패시키기 위해 노력하면 아크컴퍼니는 어떤걸 보상하든 자신의 교리에 어긋남,"그냥 반장 안죽일거면 능력치올라가면 눈도 좋아진다는 설정으로
안경이라도 없에봐요",True,True,False,False,False,False,False,True,True,False
111,19282,19282,641253,144,6.12,125084,진짜 지방인 찐따만들기 프로젝트라도 하세요?누가 자유이용권 주고 츄러스 달라고함 진짜 쪽팔리네,작가님 부끄럽지 않으시다면 저는 별말 안하겠는데 이건 심하잖아요,지방사람들도 돈을 내고 츄러스를 사먹는다는건 알고 있지 않을까요...,지방차별 심하네요 외모지상주의란 주제랑 상관도 없는것 같은데,자꾸 재열이보고 거지거지 거리네 재열이 맘만 먹으면 롯데월드 하나정도 빌릴수잇을텐데,"현대사회에 수많은 '주의'ism가 있다.

자본주의, 학벌주의, 외모지상주의 등등

주의라는 말이 대체적으로 사회의 한 부분만 봄으로써 
모든 것은 그릇되고 편향적으로 해석하려는 점이 있으며,

이 것들을 다룰 때에는
찬성이나 반대의 입장이 아닌,
개선과 문제를 타파하는 데 요점을 두어야 한다.

그리고 이 만화에서는 그런 점이 전혀 보이지 않는다.

작가가 역량이 안되면 학원물이나 하면 되는데,
괜히 각종 사회이슈 건들이고 다님.

학원물이나 하면 누가 비판함?
사회이슈를 지멋대로 해석하고 댕기니까 비판받는거지.

꼬우면 보지마 이딴 소리하지말고,ㅡ
가장 이슈가 되는 문제를 다루려는 만화가
100만 독자를 거느리고 있는데
정작 메시지에 오류가 많거나 논점이 흐려지고 있기에
많은 사람들이 비판하는거다.
",부산애들은 놀이공원 한번도 못가본지아나 왜 이런식으로 표현함?,이만화는 더이상 외모지상주의가 아니라고 걍 잘생긴 애들 쌈구경이네,지역비하의미는 없다고 하지만 전 왜 지역비하처럼 보이죠??,"진짜 내용 산이다..천리산...한라산...우산...비온다...지금은 아니지만.....천리 반대말...만리....억리..너무재밌다ㅠㅠㅠ....한라산...한라봉...감귤....나개그에소질있는것같다....



죄송합니다",False,False,False,False,True,False,False,False,False,False
